Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
Misty Gonzalez,42,management,married,tertiary,no,-1485,yes,no,29,may,221,2,-1,0,unknown,no,8313035350,troy14@example.net,"34799 Martinez Drive
Stephaniestad, MS 06902",False,statefarm.com/life-insurance,105
Melissa Fox,34,blue-collar,married,unknown,no,-17,yes,no,15,may,319,7,-1,0,unknown,no,5464637922,ashleygreen@example.net,"70349 Mckee Common Suite 146
Reedborough, IN 81853",True,statefarm.com/life-insurance,105
Catherine Walls,37,technician,married,secondary,no,-254,yes,yes,28,may,256,2,-1,0,unknown,no,8009247010,knightjimmy@example.com,"011 Vargas Ways
West Justinport, NY 46985",True,statefarm.com/life-insurance,105
Karen White,47,blue-collar,married,secondary,no,578,yes,no,28,may,146,1,-1,0,unknown,no,3542597272,mdean@example.org,"732 Kenneth Villages
Stephanieside, NM 86460",False,statefarm.com/life-insurance,105
James Molina,34,technician,married,secondary,no,-259,yes,no,27,may,124,2,-1,0,unknown,no,3937065535,cookjasmine@example.org,"6102 Berger Village Apt. 294
East Chris, PA 57484",True,statefarm.com/life-insurance,105
Stephanie Robertson,50,management,married,secondary,no,-44,yes,no,27,may,45,1,-1,0,unknown,no,6087706465,newmancarrie@example.net,"53170 Susan Vista Suite 505
Raymondtown, WV 36086",False,statefarm.com/life-insurance,105
James Goodwin,33,management,married,tertiary,no,133,yes,no,26,may,308,4,-1,0,unknown,no,8759305782,brittany23@example.com,"7464 Melissa Terrace Apt. 814
Smithhaven, AL 75302",False,statefarm.com/life-insurance,104
Brian Davis,37,admin.,married,primary,no,3913,yes,no,9,jun,76,2,-1,0,unknown,no,6653430457,emilycervantes@example.net,"86490 Hendricks Villages Suite 905
Jenniferfort, TX 54239",True,statefarm.com/life-insurance,104
Meredith Carroll,46,blue-collar,married,primary,no,1114,yes,no,15,may,490,3,-1,0,unknown,no,4655031034,chris99@example.net,"058 Garcia Flat Suite 123
Landrymouth, LA 57095",True,statefarm.com/life-insurance,104
Rebecca Mccoy,33,admin.,married,secondary,no,393,yes,no,28,may,383,1,-1,0,unknown,no,2385405088,danielle16@example.net,"204 Rivera Forges Suite 395
Karenview, TX 11879",True,statefarm.com/life-insurance,104
Joshua Harris,44,blue-collar,married,secondary,no,236,yes,no,12,may,596,1,-1,0,unknown,no,5807637903,candace93@example.net,"1438 Mary Path Suite 452
North Nicole, PR 94684",False,statefarm.com/life-insurance,104
Marcus Nolan,44,blue-collar,married,secondary,no,476,yes,no,13,may,473,1,-1,0,unknown,no,6702534813,selena28@example.org,"09878 Brittany View
Arthurmouth, ME 26589",False,statefarm.com/life-insurance,104
Catherine Smith,42,blue-collar,married,primary,no,1401,yes,no,5,jun,627,1,-1,0,unknown,no,5144165043,villarreallogan@example.com,"53913 Ortiz Harbor Suite 976
South Andrefurt, MH 71057",True,statefarm.com/life-insurance,103
Susan Brooks,49,blue-collar,married,secondary,no,2631,yes,no,14,may,76,2,-1,0,unknown,no,2146850949,caitlin07@example.com,"USNS Dunn
FPO AP 29478",True,statefarm.com/life-insurance,103
Carol Young,43,blue-collar,married,primary,no,953,yes,no,19,may,135,1,-1,0,unknown,no,8768741837,cvargas@example.org,"4467 Alyssa Stravenue Apt. 052
Tylerberg, SD 43512",True,statefarm.com/life-insurance,103
Alison Shelton,40,blue-collar,married,secondary,no,-428,yes,no,28,may,585,3,-1,0,unknown,no,9154177905,williammckenzie@example.com,"59300 Rose Ports Suite 861
South Elizabeth, FL 11951",True,statefarm.com/life-insurance,103
Ashley Johns,61,retired,married,primary,no,-156,yes,yes,2,jun,283,5,-1,0,unknown,no,5296770547,daviseugene@example.org,"5799 Destiny Turnpike Suite 709
Emilyview, WY 32406",False,statefarm.com/life-insurance,103
Richard Levy,56,technician,married,secondary,no,992,no,no,9,jun,123,1,-1,0,unknown,no,3817061266,jennifer42@example.net,"7647 Jennifer Union Apt. 286
Lake Patrick, DE 79452",False,statefarm.com/life-insurance,103
Jonathan Davis,41,unemployed,married,tertiary,no,1666,no,no,9,jun,291,3,-1,0,unknown,no,9603928972,hvalenzuela@example.org,"2607 Johnson Path Apt. 046
Kelleyville, MP 71110",True,statefarm.com/life-insurance,103
Teresa Kelley,30,blue-collar,married,secondary,no,194,yes,no,2,jun,178,1,-1,0,unknown,no,2024322977,danieljones@example.org,"1467 William Forest
Lake Cheryl, PW 64023",True,statefarm.com/life-insurance,103
Erin Perez,44,services,married,primary,no,1161,yes,no,19,may,110,5,-1,0,unknown,no,4918786617,austin53@example.com,"260 Moreno Lodge
South Lesliefurt, NY 78556",False,statefarm.com/life-insurance,103
Tamara Olsen,43,blue-collar,married,secondary,no,607,yes,no,26,may,172,2,-1,0,unknown,no,8433414352,jasonjames@example.com,"780 Hale Falls
North David, NV 53051",True,statefarm.com/life-insurance,103
Madison Tate,43,technician,married,secondary,no,434,yes,no,5,may,117,1,-1,0,unknown,no,9226855967,judithcook@example.com,"70971 Wilkinson Overpass Suite 653
North Sharon, VT 39157",True,statefarm.com/life-insurance,103
Seth Adams,60,technician,married,unknown,no,148,yes,no,19,may,148,1,-1,0,unknown,no,9654360028,mccoytaylor@example.com,"38000 Davis Run Apt. 023
South Timothy, NJ 96655",False,statefarm.com/life-insurance,103
Shirley Wiley,33,services,married,secondary,no,-232,yes,no,8,may,208,1,-1,0,unknown,no,7726742724,nelsonpaige@example.net,"4919 Jones Falls Suite 406
Sotohaven, MP 55465",False,statefarm.com/life-insurance,102
Ashley Turner,36,blue-collar,married,primary,no,250,yes,no,8,may,149,1,-1,0,unknown,no,8529041944,pfischer@example.net,"5970 Woods Hill Apt. 751
Griffithville, NV 53120",True,statefarm.com/life-insurance,102
James Stephenson,43,management,married,secondary,no,452,yes,no,16,may,107,2,-1,0,unknown,no,2733115397,johnsonjeremy@example.org,"525 Williams Island Suite 325
Brandonburgh, NE 08482",True,statefarm.com/life-insurance,102
Katherine Bolton,44,blue-collar,married,secondary,no,1786,yes,no,15,may,452,2,-1,0,unknown,no,7185325266,thompsonkarina@example.net,"8990 Kim Inlet Suite 256
Lake Lisaton, MO 14008",False,statefarm.com/life-insurance,102
Jasmine Graham,60,management,married,unknown,no,2508,no,no,9,jun,91,1,-1,0,unknown,no,8924102659,angelagray@example.com,"78476 Frye Underpass
Mccallbury, DE 90169",False,statefarm.com/life-insurance,102
Sylvia Sanchez,41,blue-collar,married,secondary,no,239,no,no,29,may,385,2,-1,0,unknown,no,2242509980,smedina@example.org,"995 Chang Parkway
Melissafurt, AL 53410",True,statefarm.com/life-insurance,102
Mr. Garrett Smith Jr.,48,admin.,married,secondary,no,395,no,no,5,jun,168,1,-1,0,unknown,no,4347489346,dawnbaird@example.com,"465 May Green Apt. 457
Frankport, TX 14111",True,statefarm.com/life-insurance,102
Carrie Wagner,37,blue-collar,married,primary,no,-88,yes,no,26,may,225,1,-1,0,unknown,no,4327325059,tjones@example.com,"181 Kevin Glens Suite 459
Donaldview, NC 53410",True,statefarm.com/life-insurance,102
Emily Johnson,38,housemaid,married,secondary,no,1372,yes,yes,15,may,224,1,-1,0,unknown,no,8242899394,vraymond@example.net,"12780 Rios Flat Apt. 822
Kevinside, AL 16337",False,statefarm.com/life-insurance,102
Brooke Sanders,45,services,married,secondary,no,1550,yes,no,5,jun,127,6,-1,0,unknown,no,4288686889,cbullock@example.net,"66545 Steven Flat
Mitchellland, PA 80825",False,statefarm.com/life-insurance,101
Larry Smith,29,blue-collar,married,primary,no,25,yes,no,4,jun,188,2,-1,0,unknown,no,7027056411,dcollins@example.com,"81453 Paula Forge Suite 561
Staceymouth, MS 43041",False,statefarm.com/life-insurance,101
Matthew Avila,55,technician,married,secondary,no,0,yes,no,16,may,248,3,-1,0,unknown,no,9435365963,lisa74@example.net,"3250 Katherine Vista
Lake Elizabethside, VI 18485",True,statefarm.com/life-insurance,101
Ellen Kelly,26,admin.,married,secondary,no,710,yes,yes,6,jun,1276,2,-1,0,unknown,yes,6362300411,lwatkins@example.net,"1955 Jessica Courts
South Amy, MO 27775",True,statefarm.com/life-insurance,101
Becky Gibson,30,services,married,secondary,no,1801,yes,no,8,may,807,2,-1,0,unknown,no,9923198215,roygregory@example.org,"80193 Thomas Port
Dillonmouth, ND 02565",True,statefarm.com/life-insurance,101
Ashley Ross,58,blue-collar,married,primary,no,76,yes,no,5,may,156,2,-1,0,unknown,no,6773982843,maria45@example.com,"7771 Jasmine Forest
Bonniefurt, VI 93310",True,statefarm.com/life-insurance,101
Megan Barnett,44,blue-collar,married,primary,no,148,yes,no,6,may,211,1,-1,0,unknown,no,9835270749,brandon98@example.com,"79524 Pace Forges Apt. 412
Kennethport, WI 92198",True,statefarm.com/life-insurance,101
Joel Campbell,53,management,married,tertiary,no,193,no,no,14,may,521,2,-1,0,unknown,no,9977102625,matthew05@example.net,"71378 Johnson Islands Suite 152
Paulview, NV 83562",True,statefarm.com/life-insurance,101
Lauren Butler,39,management,married,tertiary,no,2877,yes,no,6,may,278,1,-1,0,unknown,no,2319923035,dbrown@example.com,"381 Rodriguez Curve
Vasquezstad, SD 19078",False,statefarm.com/life-insurance,100
Megan Lewis,27,unemployed,married,primary,no,7459,yes,no,9,may,407,2,-1,0,unknown,no,9569261078,rachelcooper@example.org,"Unit 2014 Box 9899
DPO AP 64935",True,statefarm.com/life-insurance,100
Jonathan Lewis,35,blue-collar,married,primary,no,2730,yes,no,21,may,65,1,-1,0,unknown,no,8385671872,mbray@example.net,"77387 Paul Street
East Ashley, WI 81460",True,statefarm.com/life-insurance,100
Rachel Hancock,27,blue-collar,married,secondary,no,106,yes,no,8,may,207,2,-1,0,unknown,no,5664968875,markdeleon@example.net,"591 Catherine Camp
New Travisborough, OH 91474",False,statefarm.com/life-insurance,100
Sara Peterson,60,admin.,married,unknown,no,738,no,no,19,may,529,3,-1,0,unknown,no,2077419392,adamwilson@example.com,"2773 Summers Forges Suite 468
West Amybury, ND 88397",False,statefarm.com/life-insurance,100
Michelle Harrington,46,technician,married,secondary,no,349,yes,yes,5,may,127,1,-1,0,unknown,no,2456078607,jarnold@example.com,"89700 Mcgee Shore Suite 531
Port Ashley, WA 29737",True,statefarm.com/life-insurance,100
Mark Taylor,32,management,married,tertiary,no,3696,no,no,21,may,315,3,-1,0,unknown,no,3412456452,allenbrandon@example.org,"4477 Terri Valleys Apt. 278
Madisontown, DC 61903",True,statefarm.com/life-insurance,100
Thomas Lamb,37,admin.,married,secondary,no,1123,no,yes,28,may,138,1,-1,0,unknown,no,8875168442,uhenry@example.org,"84375 Brandy Inlet
Joannaside, TX 88316",False,statefarm.com/life-insurance,100
Dennis Livingston,43,blue-collar,married,primary,no,-120,yes,no,3,jun,46,1,-1,0,unknown,no,8837781736,clinetravis@example.org,"353 Christopher Fort Apt. 650
Gilbertberg, RI 99607",True,statefarm.com/life-insurance,100
Jeffrey Ruiz,31,services,married,secondary,no,-309,yes,no,26,may,269,1,-1,0,unknown,no,8775163330,mitchell50@example.com,"13253 Julia Parkways Suite 759
North Theresaberg, ND 50140",True,statefarm.com/life-insurance,99
Jose Peterson,36,blue-collar,married,primary,no,8326,yes,no,27,may,20,4,-1,0,unknown,no,7048987932,valerie90@example.net,"5448 Huerta Springs
Emilyland, FL 65456",False,statefarm.com/life-insurance,99
Dustin Li,34,blue-collar,married,secondary,no,247,yes,yes,26,may,193,5,-1,0,unknown,no,3586534897,thomas86@example.com,"6668 Macias Plaza
Lake Diana, AR 10143",True,statefarm.com/life-insurance,99
Janet Robinson,50,technician,married,unknown,no,1268,yes,yes,29,may,145,2,-1,0,unknown,no,9598173153,amanda91@example.com,"7786 Williams Ridges
Smithberg, PA 29893",False,statefarm.com/life-insurance,99
Holly Jones,47,services,married,primary,no,1095,no,yes,2,jun,357,2,-1,0,unknown,no,2892274792,pwhite@example.net,"Unit 0210 Box 4747
DPO AE 63928",True,statefarm.com/life-insurance,99
Christopher Johnson Jr.,40,blue-collar,married,secondary,no,1313,no,no,14,may,87,1,-1,0,unknown,no,5324008672,ericmcclure@example.com,"41229 Mary Ports
East Deannaborough, MA 22390",True,statefarm.com/life-insurance,99
Michelle Tran,59,retired,married,secondary,no,8107,no,no,30,may,210,1,-1,0,unknown,no,7432408052,matthewcarter@example.org,"9953 Bianca Forge Apt. 893
Riveraton, NJ 59143",True,statefarm.com/life-insurance,99
Caleb Herrera,30,management,married,secondary,no,-397,yes,no,27,may,141,3,-1,0,unknown,no,8314850457,gjohnson@example.org,"Unit 0403 Box 0992
DPO AP 24642",False,statefarm.com/life-insurance,99
Beth Gould,35,blue-collar,married,secondary,no,120,yes,no,28,may,245,2,-1,0,unknown,no,8967231771,pmalone@example.com,"Unit 6329 Box 1537
DPO AP 70310",False,statefarm.com/life-insurance,99
Lisa Watkins,38,admin.,married,secondary,no,9618,yes,no,9,jun,214,1,-1,0,unknown,no,5716899030,wramos@example.org,"PSC 4978, Box 2949
APO AP 80324",True,statefarm.com/life-insurance,98
Gabriel Acosta,31,management,married,secondary,no,2019,no,no,7,may,380,2,-1,0,unknown,no,2165472106,rwalker@example.org,"0485 Denise Motorway
West Ashley, GA 08500",False,statefarm.com/life-insurance,98
Heidi Rogers,40,blue-collar,married,secondary,no,580,yes,no,16,may,192,1,-1,0,unknown,no,6108767785,candice19@example.net,"7211 Taylor Light
Hendersontown, OH 50593",False,statefarm.com/life-insurance,98
Kelsey Stevens,36,blue-collar,married,primary,no,244,yes,no,27,may,70,2,-1,0,unknown,no,9747177773,tsanchez@example.org,"4305 Jorge Pike Apt. 659
East Michaelview, SD 54888",True,statefarm.com/life-insurance,98
Eric White,51,technician,married,secondary,no,98,yes,no,28,may,228,2,-1,0,unknown,no,4953404570,seth63@example.net,"00515 Megan Greens
West James, VT 02152",False,statefarm.com/life-insurance,98
Susan Murray,25,blue-collar,married,secondary,no,53,yes,no,13,may,331,2,-1,0,unknown,no,7569660589,andrea37@example.org,"80471 Janet Grove
Sarahborough, ID 75790",True,statefarm.com/life-insurance,98
Janice Camacho,30,blue-collar,married,secondary,no,938,yes,no,14,may,159,1,-1,0,unknown,no,8782026619,jonathansellers@example.net,"6371 Mccarty Square
Martinchester, AL 39821",False,statefarm.com/life-insurance,98
James Stevens,30,entrepreneur,married,secondary,no,31,no,no,8,may,229,1,-1,0,unknown,no,4427442179,iford@example.com,"3526 Brett Creek
Choifort, IA 10741",False,statefarm.com/life-insurance,98
Nathaniel Bell,28,admin.,married,secondary,no,1582,yes,no,3,jun,816,2,-1,0,unknown,no,7505443959,peckheather@example.net,"927 Gonzalez Island
Port Joseph, NY 49805",True,statefarm.com/life-insurance,98
Paul Wolf,37,entrepreneur,married,tertiary,no,0,no,no,23,may,118,3,-1,0,unknown,no,2893418627,luis42@example.org,"7889 Miller Drives Suite 451
East Lawrencebury, MN 35634",False,statefarm.com/life-insurance,97
Mrs. Felicia Davis,49,technician,married,unknown,no,-287,yes,no,26,may,49,1,-1,0,unknown,no,8383048759,mwilkins@example.org,"04728 Melinda Drive
South Jacqueline, AL 48946",True,statefarm.com/life-insurance,97
Janice White,41,blue-collar,married,secondary,no,-68,yes,no,14,may,429,2,-1,0,unknown,no,4375131638,larsenchristopher@example.org,"72333 Phillips Green Suite 933
Samanthamouth, MS 43990",True,statefarm.com/life-insurance,97
Gregory Valdez,47,services,married,secondary,no,2796,yes,no,15,may,57,2,-1,0,unknown,no,9768522402,garyjackson@example.net,"161 Alan Stream
Austinchester, AZ 62637",False,statefarm.com/life-insurance,97
Leah Pierce,31,blue-collar,married,secondary,no,9714,yes,no,19,may,182,2,-1,0,unknown,no,6816445615,danielmejia@example.net,"9935 Jack Orchard
North Rickeyshire, MA 42076",True,statefarm.com/life-insurance,97
John Holder,36,blue-collar,married,secondary,no,439,yes,no,21,may,260,5,-1,0,unknown,no,7884423270,jdeleon@example.org,"308 Newman Drives
Lake Andrew, ND 66638",True,statefarm.com/life-insurance,97
Amanda Graham,31,blue-collar,married,secondary,no,3176,yes,no,21,may,220,1,-1,0,unknown,no,6433437426,donald96@example.net,"549 Todd Plaza Apt. 814
South Erika, LA 98381",False,statefarm.com/life-insurance,97
James Mendoza,58,retired,married,secondary,no,5435,yes,no,6,may,118,1,-1,0,unknown,no,9265594633,aaron55@example.com,"00819 Walsh Grove Apt. 692
North Jamesmouth, WA 71642",False,statefarm.com/life-insurance,97
April Carpenter,43,management,married,unknown,no,498,yes,no,2,jun,73,5,-1,0,unknown,no,8536113895,cainyolanda@example.org,"85600 Andrew Estate
Lake Juliahaven, TN 80679",False,statefarm.com/life-insurance,97
Jason Cox,37,blue-collar,married,primary,no,496,yes,no,8,may,137,2,-1,0,unknown,no,9804543212,mark73@example.com,"276 Michael Glens
Susanland, DE 12974",True,statefarm.com/life-insurance,97
Laura Baldwin,36,blue-collar,married,primary,no,1861,yes,no,2,jun,281,1,-1,0,unknown,no,2147284604,yrichardson@example.net,"6341 Karen Turnpike Suite 700
Dorseyton, NM 88434",True,statefarm.com/life-insurance,97
Christine Edwards,40,admin.,married,unknown,no,3557,yes,no,29,may,332,1,-1,0,unknown,no,9647689110,rhooper@example.net,"693 Collins Fort Suite 548
West Nicholas, MH 68443",False,statefarm.com/life-insurance,97
Kristopher Walsh,38,management,married,tertiary,no,126,yes,no,21,may,164,2,-1,0,unknown,no,9974936171,simsjoseph@example.com,"1624 Kevin Hill
Dariuschester, MN 01826",False,statefarm.com/life-insurance,96
Mr. Raymond Gonzales,52,blue-collar,married,primary,no,-63,yes,no,26,may,560,4,-1,0,unknown,no,6566647034,floresmichael@example.com,"646 Jesse Keys Suite 730
Riverabury, HI 11219",True,statefarm.com/life-insurance,96
Caitlin West,53,services,married,secondary,no,33,yes,no,19,may,84,12,-1,0,unknown,no,4135111131,brenda21@example.org,"4923 Moran Station Suite 274
Port Jeffreyland, GA 05775",True,statefarm.com/life-insurance,96
Nicholas James,40,blue-collar,married,primary,yes,-509,yes,no,23,may,298,1,-1,0,unknown,no,4545585515,raymond25@example.net,"033 Jason Locks
West Anna, AR 86895",True,statefarm.com/life-insurance,96
Maria Miller,43,services,married,secondary,no,0,yes,no,14,may,260,3,-1,0,unknown,no,7282390144,nicolehall@example.org,"857 Evans Road Suite 117
Michellemouth, DC 86636",True,statefarm.com/life-insurance,96
Joshua Mcconnell,56,technician,married,secondary,no,62,no,yes,5,jun,243,1,-1,0,unknown,no,7654101716,adrianagarcia@example.net,"54828 Baker Streets Suite 239
Danielsborough, WV 83048",False,statefarm.com/life-insurance,96
Colleen Hartman,42,admin.,married,secondary,no,208,yes,no,27,may,75,2,-1,0,unknown,no,3784596172,kevin63@example.com,"54118 Juan Groves
Lake Theresaborough, AK 22567",False,statefarm.com/life-insurance,96
Samantha Boyer,42,self-employed,married,secondary,no,13242,no,no,9,jun,149,1,-1,0,unknown,no,7637086006,joshuasullivan@example.net,"7738 Mcgee Passage Apt. 281
Brownfurt, SD 54018",True,statefarm.com/life-insurance,96
Hannah Nelson,41,technician,married,secondary,no,64,yes,yes,8,may,210,2,-1,0,unknown,no,4252803172,mikaylabrown@example.org,"USCGC Thompson
FPO AA 71741",True,statefarm.com/life-insurance,96
Jennifer Marquez,37,technician,married,secondary,no,1450,yes,yes,21,may,112,1,-1,0,unknown,no,4518759460,iedwards@example.org,"9199 Potter Pines
Port Randyhaven, DE 02990",False,statefarm.com/life-insurance,96
Robert Mcclain,40,admin.,married,secondary,no,2199,no,no,6,jun,38,3,-1,0,unknown,no,8292504851,ericacontreras@example.net,"232 Frank Canyon Suite 558
Sandrabury, NM 59067",False,statefarm.com/life-insurance,96
Michael Walsh,42,blue-collar,married,primary,no,505,yes,no,14,may,521,2,-1,0,unknown,no,3828242079,elizabethdavis@example.org,"6365 Jerry Wells Suite 110
West Kristina, GA 21815",True,statefarm.com/life-insurance,96
James Richards,36,admin.,married,secondary,no,998,yes,no,14,may,1044,2,-1,0,unknown,no,9315209868,qtaylor@example.org,"70388 Joseph Ridges
Tranland, OH 56287",True,statefarm.com/life-insurance,96
Mark Hatfield,35,services,married,secondary,no,505,yes,yes,27,may,371,2,-1,0,unknown,no,5154746303,melinda30@example.com,"49879 Michelle Pine
Morganfort, PR 80132",False,statefarm.com/life-insurance,95
Cindy Taylor,38,blue-collar,married,primary,no,315,yes,no,27,may,173,3,-1,0,unknown,no,2879167643,lisa01@example.org,"154 Ryan Falls
Brownberg, TX 25943",False,statefarm.com/life-insurance,95
Donna Mann,46,blue-collar,married,secondary,no,679,yes,no,19,may,723,1,-1,0,unknown,no,7922741031,lauriesantiago@example.com,"893 Ashley Garden Suite 711
Johnstad, MA 96072",False,statefarm.com/life-insurance,95
Mary Roberts,33,blue-collar,married,primary,no,3704,yes,no,6,jun,447,2,-1,0,unknown,no,6222055232,watsonsteven@example.net,"69183 Scott Parkways Apt. 762
South Amberville, NJ 62786",False,statefarm.com/life-insurance,95
Erica Hall,56,management,married,tertiary,no,3039,no,no,6,jun,420,2,-1,0,unknown,no,5778972539,waynegreen@example.com,"7787 Tammy Mountains
Jamesport, WV 45395",False,statefarm.com/life-insurance,95
Mr. Gregory Gardner,47,blue-collar,married,primary,no,159,yes,no,13,may,771,2,-1,0,unknown,no,5658509662,wallaceronnie@example.com,"919 Martinez Brooks Suite 821
Angelaberg, PR 97237",True,statefarm.com/life-insurance,95
Jennifer Smith,59,technician,married,primary,no,3163,yes,no,29,may,240,2,-1,0,unknown,no,4434797353,ruthbarr@example.org,"937 Moore Alley Suite 295
Boydside, GU 51249",True,statefarm.com/life-insurance,95
Tracy Martinez,21,blue-collar,married,secondary,no,223,yes,no,27,may,155,1,-1,0,unknown,no,2059943221,armstrongvickie@example.org,"332 Kyle Lakes
Port Peggyberg, ID 13620",False,statefarm.com/life-insurance,95
Julie Bush,57,management,married,tertiary,no,2440,yes,no,15,may,391,2,-1,0,unknown,no,9073074784,jdavis@example.net,"7776 Hayes Highway Apt. 113
Wilkinsontown, NY 81184",True,statefarm.com/life-insurance,95
Jason Scott,29,admin.,married,secondary,no,0,yes,no,9,may,121,1,-1,0,unknown,no,8679827016,jessicastewart@example.org,"USNS Anthony
FPO AE 37768",False,statefarm.com/life-insurance,94
Anita Arnold,54,blue-collar,married,unknown,no,6251,yes,no,29,may,421,3,-1,0,unknown,no,6199054760,moorerebecca@example.org,"876 Wright Overpass Apt. 188
West Mary, WI 23800",True,statefarm.com/life-insurance,94
Ashley Rodriguez,35,self-employed,married,secondary,no,351,yes,no,9,may,298,2,-1,0,unknown,no,3439680337,nancy21@example.com,"2492 Miller Islands
South Jenniferchester, LA 21893",True,statefarm.com/life-insurance,94
John Freeman,49,blue-collar,married,secondary,no,0,yes,no,29,may,67,2,-1,0,unknown,no,9408094407,james98@example.org,"379 Savannah Club
Davistown, NY 27155",False,statefarm.com/life-insurance,94
Stephanie Castaneda,38,technician,married,secondary,no,581,yes,no,6,may,79,1,-1,0,unknown,no,9225709690,courtneygilmore@example.com,"93563 James Via
Wolfeshire, MP 94967",False,statefarm.com/life-insurance,94
Angela Simmons,54,technician,married,tertiary,yes,337,yes,no,28,may,302,2,-1,0,unknown,no,6078999288,emiller@example.net,"73645 Blackwell Fords Apt. 792
Jacksonmouth, OK 28426",True,statefarm.com/life-insurance,94
Amanda Young,33,self-employed,married,tertiary,no,1301,yes,no,21,may,184,2,-1,0,unknown,no,3545817501,ewebb@example.net,"389 Angela Forge
Port Tinaberg, CA 70860",False,statefarm.com/life-insurance,94
James Lam,28,admin.,married,secondary,no,7707,yes,no,30,may,68,2,-1,0,unknown,no,5248591991,wrightwilliam@example.org,"5659 Tiffany Walk Apt. 112
Lake Danielberg, MI 85645",False,statefarm.com/life-insurance,94
Emily Norton,31,blue-collar,married,secondary,no,335,yes,no,8,may,226,1,-1,0,unknown,no,9268589041,davisalejandra@example.net,"9448 Reyes Bypass Suite 809
Maryville, PA 25605",False,statefarm.com/life-insurance,94
Richard Gonzalez,55,services,married,secondary,no,697,yes,no,15,may,206,1,-1,0,unknown,no,7032906967,mathew65@example.com,"PSC 1687, Box 8435
APO AP 83335",False,statefarm.com/life-insurance,94
Angel Rodriguez,51,technician,married,secondary,no,221,yes,no,7,may,139,3,-1,0,unknown,no,3433902756,nathannicholson@example.net,"0752 Brian Roads Suite 793
Lake Nicholasfurt, ID 56552",True,statefarm.com/life-insurance,94
Andrew Kennedy,32,technician,married,tertiary,no,168,no,no,27,may,86,1,-1,0,unknown,no,4127361745,yperry@example.net,"Unit 9428 Box 2398
DPO AP 50683",True,statefarm.com/life-insurance,94
Kevin Coffey,41,technician,married,secondary,no,102,yes,yes,14,may,387,9,-1,0,unknown,no,2569854333,patrickclayton@example.com,"42817 Ayala Plaza
Lindatown, GA 03241",False,statefarm.com/life-insurance,93
Michael Simpson,40,services,married,secondary,no,2172,yes,yes,13,may,1386,1,-1,0,unknown,no,8715414388,barnesjill@example.org,"25573 Vanessa Crest
Grayland, MP 38600",True,statefarm.com/life-insurance,93
Rachel Wilson,35,technician,married,secondary,no,295,yes,no,29,may,882,2,-1,0,unknown,no,4109291539,kmoore@example.org,"9982 Rhodes Pass Suite 891
Nashmouth, NM 16564",False,statefarm.com/life-insurance,93
Jeffrey Hernandez,40,management,married,tertiary,no,-29,no,no,8,may,406,2,-1,0,unknown,no,3523667518,steven64@example.com,"9200 Oneill Passage
Lake Yolanda, WA 57391",True,statefarm.com/life-insurance,93
Cameron Forbes,43,services,married,secondary,no,0,yes,no,27,may,129,1,-1,0,unknown,no,4298232213,jason28@example.net,"429 Rebecca Radial Apt. 931
Lake Patricialand, NC 56004",False,statefarm.com/life-insurance,93
Andrew Evans,48,blue-collar,married,primary,no,4,yes,no,8,may,198,1,-1,0,unknown,no,8985364657,davisrachel@example.org,"88092 Walker Glen Apt. 109
Richardtown, TN 51381",False,statefarm.com/life-insurance,93
Sabrina Roberson,32,management,married,secondary,no,3935,yes,no,29,may,129,2,-1,0,unknown,no,2222369869,glong@example.com,"19542 Cody Mall
Walkerborough, VI 07762",False,statefarm.com/life-insurance,93
David Malone,33,blue-collar,married,primary,no,767,yes,no,9,may,296,3,-1,0,unknown,no,8136401936,joanna21@example.org,"94615 Parker Drives Suite 481
Stewartmouth, NY 58669",False,statefarm.com/life-insurance,93
Lawrence Robinson,39,admin.,married,secondary,no,2019,yes,no,20,may,166,1,-1,0,unknown,no,3399941219,shelley42@example.org,"064 Wu Wells
East Robert, VT 88127",True,statefarm.com/life-insurance,93
Glen Ewing,53,blue-collar,married,primary,no,0,yes,no,5,jun,285,2,-1,0,unknown,no,6038772747,schultzchristie@example.org,"06207 Cain Ports Apt. 594
Lake Jamesstad, AR 71067",False,statefarm.com/life-insurance,93
Colin Barnes,43,management,married,tertiary,no,1825,yes,no,20,may,742,2,-1,0,unknown,no,2483309134,melvinmooney@example.com,"932 Hernandez Turnpike Apt. 437
South Louisland, DE 29444",False,statefarm.com/life-insurance,93
Jennifer Bowman,41,self-employed,married,secondary,no,20,no,no,5,jun,333,1,-1,0,unknown,no,9028605405,nathan26@example.org,"Unit 4224 Box 7968
DPO AA 21258",True,statefarm.com/life-insurance,93
Emily Roberson,45,self-employed,married,tertiary,no,510,no,no,6,jun,639,2,-1,0,unknown,no,9898950067,ufoster@example.net,"478 Benjamin Points Suite 952
Harttown, MS 33873",True,statefarm.com/life-insurance,93
Chelsea Hicks,47,technician,married,tertiary,no,-512,yes,yes,27,may,220,2,-1,0,unknown,no,6054649574,singhcaitlin@example.net,"23313 Emily Stream Apt. 888
Montgomeryfurt, ID 71111",True,statefarm.com/life-insurance,93
